26799731,请以你的名字呼唤我,卢卡·瓜达尼诺,8.8,艾米·汉莫/蒂莫西·柴勒梅德/迈克尔·斯图巴,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg
4917726,阳光姐妹淘,姜炯哲,8.8,沈恩京/闵孝琳/姜素拉,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg
1296339,爱在黎明破晓前,理查德·林克莱特,8.8,伊桑·霍克/朱莉·德尔佩/安德莉亚·埃克特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg
1316510,射雕英雄传之东成西就,刘镇伟,8.7,梁朝伟/林青霞/张国荣,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg
1297052,侧耳倾听,近藤喜文,8.9,本名阳子/小林桂树/高山南,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg
1305164,甜蜜蜜,陈可辛,8.8,黎明/张曼玉/杨恭如,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg
1865703,红辣椒,今敏,9.0,林原惠美/江守彻/堀胜之祐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg
25958717,海蒂和爷爷,阿兰·葛斯彭纳,9.1,阿努克·斯特芬/布鲁诺·甘茨/昆林·艾格匹,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg
2353023,驯龙高手,迪恩·德布洛斯,8.7,杰伊·巴鲁切尔/杰拉德·巴特勒/克雷格·费格森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg
1300299,杀人回忆,奉俊昊,8.8,宋康昊/金相庆/金雷河,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480225538.jpg
1297447,倩女幽魂,程小东,8.7,张国荣/王祖贤/午马,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg
5322596,超脱,托尼·凯耶,8.8,艾德里安·布洛迪/马西娅·盖伊·哈登/詹姆斯·肯恩,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg
10777687,7号房的礼物,李焕庆,8.8,柳承龙/朴信惠/郑镇荣,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg
21360417,恐怖直播,金秉祐,8.8,河正宇/李璟荣/全慧珍,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg
1293359,菊次郎的夏天,北野武,8.8,北野武/关口雄介/岸本加世子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg
3011235,哈利·波特与死亡圣器(下),大卫·叶茨,8.7,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg
25814707,小森林 冬春篇,森淳一,9.0,桥本爱/三浦贵大/松冈茉优,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg
1291990,爱在日落黄昏时,理查德·林克莱特,8.8,伊桑·霍克/朱莉·德尔佩/弗农·多布切夫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2191788134.jpg
1291585,风之谷,宫崎骏,8.8,岛本须美/松田洋治/榊原良子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg
1292274,幸福终点站,史蒂文·斯皮尔伯格,8.7,汤姆·汉克斯/凯瑟琳·泽塔-琼斯/斯坦利·图齐,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg
3395373,蝙蝠侠：黑暗骑士崛起,克里斯托弗·诺兰,8.7,克里斯蒂安·贝尔/汤姆·哈迪/安妮·海瑟薇,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg
5989818,萤火之森,大森贵弘,8.8,佐仓绫音/内山昂辉/辻亲八,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1272904657.jpg
1292208,上帝之城,费尔南多·梅里尔斯,8.9,亚历桑德雷·罗德里格斯/莱安德鲁·菲尔米诺/菲利佩·哈根森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg
1306249,唐伯虎点秋香,李力持,8.6,周星驰/巩俐/陈百祥,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1946455272.jpg
4202302,借东西的小人阿莉埃蒂,米林宏昌,8.8,志田未来/神木隆之介/树木希林,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg
11026735,超能陆战队,唐·霍尔,8.6,斯科特·安第斯/瑞恩·波特/丹尼尔·海尼,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg
3287562,神偷奶爸,皮埃尔·柯芬,8.6,史蒂夫·卡瑞尔/杰森·席格尔/拉塞尔·布兰德,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg
1292337,无人知晓,是枝裕和,9.1,柳乐优弥/北浦爱/木村飞影,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg
1291579,怪兽电力公司,彼特·道格特,8.7,约翰·古德曼/比利·克里斯托/玛丽·吉布斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg
1417598,电锯惊魂,温子仁,8.7,雷·沃纳尔/加利·艾尔维斯/丹尼·格洛弗,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565332644.jpg
1858711,玩具总动员3,李·昂克里奇,8.8,汤姆·汉克斯/蒂姆·艾伦/琼·库萨克,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg
3792799,岁月神偷,罗启锐,8.7,吴君如/任达华/钟绍图,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg
26325320,血战钢锯岭,梅尔·吉布森,8.7,安德鲁·加菲尔德/萨姆·沃辛顿/文斯·沃恩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg
1578507,谍影重重3,保罗·格林格拉斯,8.8,马特·达蒙/朱丽娅·斯蒂尔斯/大卫·斯特雷泽恩,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg
1907966,疯狂原始人,柯克·德·米科,8.7,尼古拉斯·凯奇/艾玛·斯通/瑞恩·雷诺兹,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg
1297574,英雄本色,吴宇森,8.7,周润发/狄龙/张国荣,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg
